x
4.1626490125888616
4.181181151873285
4.208137750677445
4.2885036078613705
4.356020322253975
4.44758854511513
4.325484220733588
4.29125541729837
4.276492083547592
4.204083570905343
4.0437032160957225
4.003727506902442
3.921358176539008
3.829950393295049
3.667542830903652
3.562022026886846
3.534131988368042
3.569773525923407
3.5580133089637864
3.5827940338152366
3.6275730426870454
3.6933864503003373
3.666094766560841
3.7025730092967866
3.7401437760048375
3.873091942422316
3.9794405042063676
4.132984910704169
4.270593362455089
4.30899237605803
4.319206609553636
4.406223697762303
4.4063635776889525
4.412698528810335
4.349353318985139
4.294815112833855
4.220215930012051
4.175450349020559
4.176341056751518
4.248672752129842
4.319028505864305
4.471462526181912
4.724825373592927
4.766272164277442
4.802086838784652
4.784993252976084
4.731040500511924
4.750751263550215
4.6630311589549525
4.741503241120828
4.664035063470107
4.759608458675537
4.859882582429563
4.7125202673239315
4.700903576754146
4.558171183547911
4.45511800761053
4.396268154597115
4.2847631141248925
4.143072333486046
4.25998480503056
4.226588352943086
4.158144102541743
4.0559985889486345
3.961229076746719
4.06718459019838
4.040971660359766
4.313411753251363
4.38202458412619
4.423460170791297
4.449447725707778
4.472804962497266
4.20753395028162
4.019559644583273
3.844677365589049
3.87685796434551
3.9196826930863513
3.9777368298232165
3.960471807638884
3.9405550357354446
3.9063047757207006
3.854171741093143
3.8153936289955284
3.7884665686617507
3.680799368489512
3.6541764414721487
3.6648050887527353
3.7320020652840094
3.7106240320107218
3.757983079801721
3.6745483747049166
3.646664631134921
3.594892305117792
3.5832709081238523
3.5558492026663706
3.493289336484004
3.5343727519702424
3.5344205926994676
3.4513003907487025
3.491733788532881
3.510426593743829
3.589506276205233
3.500105639947923
3.5238625432068353
3.478811575010575
3.456850810445226
3.2983414909291677
3.268332079200792
3.2393782246334566
3.290493484373728
3.3611152076405633
3.3606861117075906
3.3850316403546885
3.367645804020347
3.3989889932399233
3.4196125888980413
3.448550109767507
3.3585306310970777
3.4327044309684114
3.442968630047494
3.4393866415046555
3.4309316947482316
3.4565561181468025
3.5276386808940576
3.5455824863119827
3.5565758189435828
3.4824028619243332
3.412936812463685
3.334708363102057
3.308481482678395
3.1624945894344725
3.037429123272411
3.0110839066182638
2.921259588859415
2.8801987285712025
2.9052291184865506
2.9456658496922645
2.8953295468667157
2.9443053265185073
2.9553957748672257
2.986063158057911
2.954944839966141
3.0133191633111474
3.0226539898804106
2.9889384267549954
3.0332656989314044
2.9979259124985345
2.985044363910954
2.916985906723771
2.915028201478009
2.8269371428118046
2.7803485768070253
2.7447370697678712
2.650001899493492
2.563560944775035
2.481130448669587
2.328678896403013
2.255985619003806
2.1917413029769532
2.18285791992107
2.2546995146102713
2.297394325954087
2.2946440549027978
2.281063313798053
2.2582670758493384
2.219608366086881
2.133820100106123
2.1108759889353608
2.0806839286409557
1.9855300100274547
1.9494528534591147
2.014192966450771
2.00160125112823
1.9411486385185572
2.0079624585532154
2.0468936973582172
2.084509498719735
2.139048353985433
2.140109169617681
2.1597579724625353
2.074177563522995
2.024176751304643
2.0862965583218487
2.046719464856325
2.0608415126852946
2.15269021199873
2.2082811716137805
2.166906818431606
2.2440812281997724
2.2826498671725464
2.2187385568022107
2.2362855307256346
2.2684753655453167
2.1994314013729577
2.118630542444656
2.235698451886921
2.308900725470484
2.2404614867470958
2.1675690468722832
2.2335973232931012
2.316712991667841
1.962420079019581
1.8553710256184859
2.0343651938495526
1.9984012046200266
2.0266116368512193
2.1411529989884004
2.233480401166281
2.1980747421741302
2.2371576334243155
2.2481381143173857
2.261476530191354
2.1641177316933837
2.1944168093110408
2.1688971998064477
2.13076275712297
2.0625326750813806
2.0497158962466138
2.086407977316231
1.9389080304437676
1.9048280041893935
1.9481480799482775
1.7949295332907302
1.8115765764150205
1.809616649178541
1.784916310640289
1.8336260424502173
1.9022670142603666
1.8132441542851871
1.656035778968051
1.5711458095057993
1.739153328705633
1.8698101850413444
1.9597354047943285
1.9421406183631633
1.934027834958387
1.9996038165447563
2.0466775242578352
2.035966426352759
2.019652903060211
1.9433844987607685
1.9468562114712267
1.9685071614602103
2.0936371613969316
2.036584564347544
1.9815911094357719
1.9613401733594102
1.888495810501088
2.1381608115835546
2.208024380514608
1.966226435318791
1.9684431772857764
2.004826452994075
1.9872971384004998
1.9645912993632904
1.9440740818088331
2.1039894149833684
1.9978534328775108
2.0544784495901656
2.2754183854717396
2.1178189773004017
2.051414702994447
2.114354815454371
2.1312884328622332
2.0459420465508256
2.007976034177568
2.002907021054459
1.9821369254419283
2.0163115737715995
2.000966151395687
1.9047989519327293
1.810417570429705
1.8065059200044467
1.8605371411529856
1.9698936159397595
1.9782151463413902
1.9732030521190167
1.9528859917645158
2.0221292623896163
2.1580209191186914
2.240993402094403
2.3434850775499214
2.4157944266101317
2.4324225163253392
2.362705996718755
2.3305441120036208
1.9784666091040701
1.8510892168502322
1.958405760507764
2.0508025563350807
1.9902169190129428
2.2031539846068267
2.1951280878610295
2.259594672492893
2.275729055651206
2.3677282888579234
2.3144624966995937
2.352125615412591
2.40896029164167
2.337417101648699
2.347899195193537
2.316934715730128
2.378193619322912
2.415692431130734
2.565991564608973
2.3788360840259424
2.367063581539527
2.3153310190869805
2.2339815676990966
2.2221634065341296
2.1968783639590588
2.16056208368497
2.1827711723811776
2.2144620266426505
2.3261196843248397
2.4575529581516586
2.5998262137439574
2.6309513074215887
2.517665511852937
2.5876895811163965
2.5528852654277023
2.5225567307569903
2.4768092824258034
2.4337146332486763
2.4812309222637974
2.479205759293025
2.519352940228826
2.455099187577908
2.4473118625340042
2.600459535679358
2.4941407067823627
2.57271484468094
2.5375597314545133
2.5797297434961353
