x
1972.9892031697982
1993.6432130108699
2011.6386535092179
2029.7788087892966
2047.971360750235
2064.8769984050346
2077.412306654673
2088.120273399213
2097.1794000617774
2106.068470344315
2117.70643827271
2133.314163895234
2151.279709740499
2167.889204172513
2184.577354718478
2201.5718270808
2218.2385149670636
2237.8481498693723
2258.385781997592
2276.406582363607
2290.9020643958465
2309.4096288370383
2330.0046301004336
2346.024400329864
2359.9888329776213
2374.0443000247633
2390.58992616883
2411.345675626063
2433.632297823261
2458.8104953912493
2482.381264694608
2503.0222277155585
2518.6182573810024
2530.674778125338
2541.219150631291
2555.2392673531563
2573.8981455858925
2591.8963763326606
2609.2722450732354
2623.7467825474278
2640.8154436349773
2660.7782014257978
2678.2836395437516
2696.476952248699
2715.760264578781
2736.3714102568983
2758.9332314272287
2783.8161988536403
2805.3903791673592
2827.8288404385603
2854.79785897121
2881.0179155520777
2906.7559829567513
2931.5632908726657
2959.3790559217964
2988.571620983179
3019.071257545092
3048.382891828895
3076.3468488215676
3105.362217285243
3131.580208795434
3159.43358294932
3187.9684802022894
3210.6810167566728
3230.693143423419
3250.5470153308343
3271.455074442104
3293.3583705743854
3315.8828036615932
3339.324524234787
3358.453139048612
3378.0554559940247
3395.4399476153285
3418.807168624799
3450.3559489496874
3481.717387031741
3511.41982509206
3535.3923971131967
3556.747632314694
3582.025719699752
3607.8309665250254
3629.9604927064725
3651.189116126137
3674.0103396844793
3695.620848006668
3717.079852158895
3733.241418039249
3746.4344866403226
3765.0973830490934
3786.8760888945963
3809.948878299221
3832.8807448280504
3853.174964518711
3871.772632603087
3889.7896764381676
3900.8416834131413
3909.6593456763017
3921.1859321553575
3939.771328702191
3966.364676328556
3991.7790631140624
4013.324908592405
4037.0090425804447
4060.8796943385078
4076.160796465706
4089.052033055252
4100.447654819625
4111.771597319729
4128.107232717013
4148.318973984155
4162.42114248348
4173.665207578864
4188.906785548356
4205.570823849154
4222.041295700489
4239.483578813198
4254.238738531212
4269.362913468657
4293.548306769697
4320.612200829044
4345.275034420657
4369.113255142562
4388.874395976765
4402.602081687581
4413.249889204817
4428.614965373037
4447.04892698152
4465.28995950151
4483.629563936741
4503.8413013715
4526.390345870935
4553.679631933806
4581.619268883206
4609.3093041838165
4636.645482025404
4661.946361407923
4686.011405787497
4708.450713102962
4728.841847086153
4748.15497946606
4768.704635491627
4788.699871362267
4808.637436608991
4829.063891463821
4849.207156919256
4868.973499790662
4889.103674742126
4909.1950935095565
4928.962390118954
4948.688857499039
4968.496258865177
4988.750972206821
